Video ID,Comment,Published At
9sjCpzGS6Q4,미친 항덕 으로써 비행기 탄소 배출 위 라는 게 너무 안타깝습니다 에어버스사 에서 철새 자형 비행 중 선두 새 이용 연료 저 감 비행 술 을 연구 하고 있다고는 한데 그 기술 현실 도입 되어서 효과 보려면 항로 부터 바꿔 야하는 등 많은 문제 있는 터 라 근 미래 에는 실현 가능성 낮 아보 여서 안타깝습니다 사실 여객기 탄소 배출 과거 부터 엔진 바이 패스 비 늘린다던가 날개 형상 을 변화 시키는 등 연료 저 감 소음 측면 에서 많은 향상 발전 있어 왔지만 아직도 부족하다는 생각 듭니 다 항공 산업 특히 민간 항공 산업 없어서는 안되는 산업 이라고 생각 합니다 배 라는 대 체제 있다고는 하지만 시간 적 인 측면 에서 너무 압도 적 인 차이 있기 때문 비교 할 바 아닌것 같고요 그래서 우리 거의 필수 적 항공기 이용 해야 하는데 앞 항공기 탄소 저 감 기술 빠르게 진보 하여 항공기 탄소 배출 획기 적 줄었으면 좋겠습니다 사랑 하는 항공기 죽 을 때 까지 눈 담아야 하니 깐요,2023-09-08T15:59:51Z
9sjCpzGS6Q4,우리 전기 막 쓰는게 아니고요 기업 헐값 막 쓰는거죠 기업 들이요,2023-09-08T15:51:58Z
zHsn61kRTT8,환경오염 화재 위험 소음 피해 있는 불꽃놀이 하지 말고 내년 부터 드론 쇼 해야 합니다 드론 추락 하지 않도록 점검 을 해야 합니다,2023-10-27T12:43:33Z
zHsn61kRTT8,보기 너무 이뻐서 저 꼭 보러가고 싶었는데 불꽃놀이 환경 오염 되는 줄 전혀 몰랐습니다 불꽃놀이 후 대기오염 물질 배 늘어 난다고 하니 정말 걱정 입니다 앞 보기 좋은 것 좋지만 좀더 환경 을 생각 했으면 해 요,2023-10-27T08:36:16Z
zHsn61kRTT8,백해무익 회사 대표 세계 군 발암 물질 회사 사장 문제 없어서 뉴스 안 나와서 좋겠다,2023-10-20T05:38:44Z
zHsn61kRTT8,오 한순간 불꽃 이여,2023-10-16T15:42:03Z
zHsn61kRTT8,불꽃 축제 건 지 마라,2023-10-16T15:03:18Z
zHsn61kRTT8,다른 나라 폭탄 난리 다 이제 환경 너무 안좋은 짓거리 그만했으면,2023-10-16T07:49:39Z
zHsn61kRTT8,그렇게 개빠 되는 겁니다,2023-10-16T07:21:21Z
zHsn61kRTT8,불꽃놀이 야 말로 진정한 돈 지랄,2023-10-16T05:08:37Z
